Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,101844,-,-,-,53.29,-9.06,0,18,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Solar Zenith Angle,Surface Albedo,Precipitable Water,Relative Humidity,Pressure,Wind Direction,Wind Speed
2019,1,20,15,30,5,0.66,0.043000000000000003,0.71,41,542,123,2,3.8000000000000003,9,0,0,9,81.25,0.14,0.9,91.69,1025,333,2.2
2019,1,20,16,30,3.7,0.68,0.041,0.71,19,249,30,2,2.7,4,0,7,4,87.37,0.14,0.9,93.24,1025,329,1.8
2019,1,20,17,30,3,0.6900000000000001,0.039,0.71,0,0,0,4,1.9000000000000001,0,0,0,0,95.13,0.14,0.9,92.56,1026,323,1.7000000000000002
2019,1,20,18,30,2.6,0.6900000000000001,0.037,0.71,0,0,0,4,1.4000000000000001,0,0,0,0,103.46000000000001,0.14,1,91.68,1026,315,1.6
2019,1,20,19,30,2.4000000000000004,0.7000000000000001,0.035,0.71,0,0,0,8,0.9,0,0,0,0,112.27,0.14,1,90.09,1027,306,1.5
2019,1,20,20,30,2.3000000000000003,0.72,0.033,0.71,0,0,0,5,0.6000000000000001,0,0,0,0,121.21000000000001,0.14,1.1,88.39,1027,295,1.4000000000000001
2019,1,20,21,30,2.4000000000000004,0.73,0.033,0.71,0,0,0,1,0.30000000000000004,0,0,0,0,129.84,0.14,1.1,86.14,1027,282,1.3
2019,1,20,22,30,2.5,0.76,0.033,0.71,0,0,0,4,0.2,0,0,0,0,137.59,0.14,1.1,84.74,1027,265,1.3
2019,1,20,23,30,2.4000000000000004,0.8,0.036000000000000004,0.71,0,0,0,7,0.1,0,0,0,0,143.55,0.14,1.1,84.87,1026,245,1.4000000000000001
2019,1,21,0,30,2.2,0.84,0.04,0.71,0,0,0,7,0.1,0,0,4,0,146.55,0.14,1.1,86.18,1026,228,1.6
2019,1,21,1,30,2.1,0.84,0.04,0.71,0,0,0,6,0.30000000000000004,0,0,4,0,145.71,0.14,1.2000000000000002,87.95,1025,216,1.8
2019,1,21,2,30,2.4000000000000004,0.81,0.037,0.71,0,0,0,6,0.6000000000000001,0,0,4,0,141.3,0.14,1.2000000000000002,88.08,1024,210,2.3000000000000003
2019,1,21,3,30,2.8000000000000003,0.79,0.037,0.71,0,0,0,6,1,0,0,4,0,134.44,0.14,1.1,87.7,1023,208,2.8000000000000003
2019,1,21,4,30,3.3000000000000003,0.77,0.037,0.71,0,0,0,7,1.5,0,0,4,0,126.21000000000001,0.14,1.1,88.03,1023,205,3.3000000000000003
2019,1,21,5,30,3.6,0.73,0.038,0.71,0,0,0,7,1.9000000000000001,0,0,4,0,117.38,0.14,1.1,88.65,1021,200,3.8000000000000003
2019,1,21,6,30,4,0.67,0.043000000000000003,0.71,0,0,0,6,2.3000000000000003,0,0,4,0,108.43,0.14,1.1,88.69,1020,198,4.5
2019,1,21,7,30,4.3,0.61,0.049,0.71,0,0,0,7,2.8000000000000003,0,0,4,0,99.77,0.14,1.2000000000000002,89.98,1019,196,5
2019,1,21,8,30,4.7,0.59,0.056,0.71,0,0,0,7,3.2,0,0,4,0,91.73,0.14,1.3,90.08,1018,192,5.4
2019,1,21,9,30,5,0.59,0.064,0.71,33,334,65,7,3.6,7,0,4,7,84.52,0.14,1.4000000000000001,90.73,1016,185,5.7
2019,1,21,10,30,5.300000000000001,0.55,0.074,0.71,54,518,153,7,4,18,0,4,18,78.91,0.14,1.6,91.63,1015,183,6.2
2019,1,21,11,30,5.6000000000000005,0.49,0.081,0.71,66,601,221,7,4.5,23,0,4,23,75.03,0.14,1.6,92.73,1013,185,6.6000000000000005
2019,1,21,12,30,5.9,0.44,0.083,0.71,71,633,254,7,5,32,0,4,32,73.23,0.14,1.6,94.02,1010,190,6.800000000000001
2019,1,21,13,30,6.1000000000000005,0.37,0.08700000000000001,0.71,72,616,245,7,5.300000000000001,31,0,4,31,73.7,0.14,1.5,94.85000000000001,1009,206,6.800000000000001
2019,1,21,14,30,5.9,0.24,0.14300000000000002,0.71,81,453,188,7,5.1000000000000005,21,0,4,21,76.38,0.14,1.3,94.43,1008,237,6.7
2019,1,21,15,30,5.1000000000000005,0.18,0.155,0.71,64,288,109,7,3.7,11,0,4,11,81.03,0.14,1,90.36,1008,265,6.4
2019,1,21,16,30,4.2,0.19,0.085,0.71,23,125,29,7,1.8,9,0,4,9,87.16,0.14,0.8,84.5,1008,275,5.7
2019,1,21,17,30,3.8000000000000003,0.19,0.076,0.71,0,0,0,7,1.2000000000000002,0,0,4,0,94.91,0.14,0.8,83.19,1008,270,5.2
2019,1,21,18,30,4.1000000000000005,0.2,0.094,0.71,0,0,0,7,1.6,0,0,4,0,103.25,0.14,0.9,83.88,1007,270,5.300000000000001
2019,1,21,19,30,4.3,0.2,0.10400000000000001,0.71,0,0,0,7,2.1,0,0,4,0,112.06,0.14,0.9,85.72,1007,280,5.4
2019,1,21,20,30,4,0.23,0.076,0.71,0,0,0,7,2,0,0,4,0,120.99000000000001,0.14,0.8,86.65,1007,286,4.800000000000001
2019,1,21,21,30,3.6,0.21,0.07200000000000001,0.71,0,0,0,7,1.5,0,0,4,0,129.62,0.14,0.8,86.42,1007,283,4.3
2019,1,21,22,30,3.3000000000000003,0.16,0.10200000000000001,0.71,0,0,0,7,1.2000000000000002,0,0,4,0,137.36,0.14,0.8,86.09,1007,275,4.3
2019,1,21,23,30,3.2,0.14,0.129,0.71,0,0,0,7,1.3,0,0,4,0,143.32,0.14,0.9,87.04,1007,269,4.3
2019,1,22,0,30,3,0.14,0.133,0.71,0,0,0,3,1.5,0,0,8,0,146.32,0.14,0.9,89.63,1006,262,4.2
2019,1,22,1,30,3,0.12,0.164,0.71,0,0,0,3,1.8,0,0,8,0,145.5,0.14,1,91.58,1006,256,4.5
2019,1,22,2,30,3.2,0.09,0.23900000000000002,0.71,0,0,0,3,2,0,0,8,0,141.12,0.14,1,91.75,1005,253,4.9
2019,1,22,3,30,3.4000000000000004,0.07,0.306,0.71,0,0,0,3,2,0,0,8,0,134.28,0.14,0.9,90.62,1004,261,5.2
2019,1,22,4,30,3.5,0.08,0.305,0.71,0,0,0,3,2,0,0,8,0,126.08,0.14,0.9,89.68,1003,274,5.300000000000001
2019,1,22,5,30,3.5,0.09,0.274,0.71,0,0,0,3,1.8,0,0,8,0,117.25,0.14,0.9,88.9,1003,282,5.1000000000000005
2019,1,22,6,30,3.4000000000000004,0.11,0.256,0.71,0,0,0,6,1.6,0,0,8,0,108.3,0.14,0.9,88.15,1003,287,5
2019,1,22,7,30,3.4000000000000004,0.13,0.23600000000000002,0.71,0,0,0,6,1.5,0,0,8,0,99.63,0.14,0.9,87.41,1003,288,4.800000000000001
2019,1,22,8,30,3.5,0.14,0.218,0.71,0,0,0,6,1.5,0,0,8,0,91.57000000000001,0.14,1,86.5,1003,287,4.6000000000000005
2019,1,22,9,30,4,0.14,0.211,0.71,46,97,56,6,1.8,15,0,8,15,84.35000000000001,0.14,1,85.3,1003,289,4.7
2019,1,22,10,30,4.5,0.14,0.20500000000000002,0.71,84,293,142,6,2.1,24,0,8,24,78.73,0.14,1,84.53,1003,288,4.800000000000001
2019,1,22,11,30,5,0.14,0.19,0.71,101,423,212,6,2.6,26,0,8,26,74.82000000000001,0.14,1,84.45,1002,286,4.7
2019,1,22,12,30,5.300000000000001,0.29,0.11,0.71,82,597,257,6,3.1,30,0,8,30,73.01,0.14,1.1,85.55,1002,285,4.7
2019,1,22,13,30,5.300000000000001,0.29,0.10300000000000001,0.71,79,600,250,6,3.3000000000000003,28,0,8,28,73.47,0.14,1.1,86.88,1001,286,4.4
2019,1,22,14,30,5.1000000000000005,0.28,0.099,0.71,70,542,200,6,3.4000000000000004,23,0,8,23,76.15,0.14,1.2000000000000002,88.92,1000,286,4
2019,1,22,15,30,4.6000000000000005,0.26,0.101,0.71,55,394,118,6,3.4000000000000004,16,0,8,16,80.8,0.14,1.2000000000000002,91.71000000000001,1000,289,3.5
2019,1,22,16,30,4,0.26,0.1,0.71,24,113,30,6,3,7,0,8,7,86.95,0.14,1.2000000000000002,92.98,1000,294,3
2019,1,22,17,30,3.7,0.25,0.095,0.71,0,0,0,6,2.7,0,0,8,0,94.69,0.14,1.2000000000000002,93.10000000000001,1001,297,2.7
2019,1,22,18,30,3.4000000000000004,0.25,0.088,0.71,0,0,0,3,2.4000000000000004,0,0,8,0,103.03,0.14,1.2000000000000002,93.42,1001,300,2.6
2019,1,22,19,30,3.3000000000000003,0.25,0.084,0.71,0,0,0,3,2.2,0,0,8,0,111.84,0.14,1.2000000000000002,92.29,1001,305,2.7
2019,1,22,20,30,3.4000000000000004,0.26,0.079,0.71,0,0,0,3,2.2,0,0,8,0,120.78,0.14,1.1,91.58,1001,310,2.9000000000000004
2019,1,22,21,30,3.6,0.28,0.078,0.71,0,0,0,6,2.2,0,0,8,0,129.4,0.14,1.1,90.69,1002,315,3.2
2019,1,22,22,30,3.7,0.3,0.078,0.71,0,0,0,6,2.4000000000000004,0,0,8,0,137.14000000000001,0.14,1.1,91.23,1002,317,3.4000000000000004
2019,1,22,23,30,3.7,0.32,0.07200000000000001,0.71,0,0,0,6,2.5,0,0,8,0,143.08,0.14,1.1,92.09,1002,318,3.3000000000000003
2019,1,23,0,30,3.5,0.36,0.07100000000000001,0.71,0,0,0,6,2.4000000000000004,0,0,8,0,146.09,0.14,1.1,92.22,1002,319,3.1
2019,1,23,1,30,3.5,0.38,0.073,0.71,0,0,0,6,2.4000000000000004,0,0,8,0,145.29,0.14,1.2000000000000002,92.44,1003,318,2.8000000000000003
2019,1,23,2,30,3.5,0.37,0.077,0.71,0,0,0,6,2.4000000000000004,0,0,8,0,140.94,0.14,1.3,92.58,1003,314,2.7
2019,1,23,3,30,3.7,0.35000000000000003,0.077,0.71,0,0,0,6,2.5,0,0,8,0,134.13,0.14,1.4000000000000001,92.04,1003,312,2.6
2019,1,23,4,30,3.8000000000000003,0.36,0.076,0.71,0,0,0,6,2.6,0,0,8,0,125.93,0.14,1.5,92,1004,313,2.5
2019,1,23,5,30,3.9000000000000004,0.38,0.076,0.71,0,0,0,6,2.7,0,0,8,0,117.11,0.14,1.5,91.61,1004,312,2.4000000000000004
2019,1,23,6,30,3.8000000000000003,0.37,0.074,0.71,0,0,0,6,2.8000000000000003,0,0,8,0,108.16,0.14,1.6,92.86,1004,308,2.2
2019,1,23,7,30,3.6,0.36,0.068,0.71,0,0,0,6,2.7,0,0,8,0,99.48,0.14,1.6,93.55,1005,299,2
2019,1,23,8,30,3.9000000000000004,0.37,0.064,0.71,0,0,0,6,2.6,0,0,8,0,91.41,0.14,1.7000000000000002,91.12,1005,293,1.9000000000000001
2019,1,23,9,30,4.9,0.36,0.063,0.71,34,333,68,6,3.3000000000000003,10,0,8,10,84.18,0.14,1.7000000000000002,89.56,1005,290,2.1
2019,1,23,10,30,5.7,0.32,0.06,0.71,52,545,160,6,4.3,17,0,8,17,78.53,0.14,1.8,90.93,1005,285,2.4000000000000004
2019,1,23,11,30,6.2,0.32,0.059000000000000004,0.71,61,642,231,6,4.9,21,0,8,21,74.61,0.14,1.8,91.39,1005,283,2.7
2019,1,23,12,30,6.4,0.35000000000000003,0.062,0.71,66,670,264,6,5.2,21,0,8,21,72.78,0.14,1.9000000000000001,91.8,1005,281,2.8000000000000003
2019,1,23,13,30,6.4,0.39,0.063,0.71,65,661,256,6,5.4,21,0,8,21,73.23,0.14,1.9000000000000001,93.22,1005,277,2.5
2019,1,23,14,30,6.2,0.43,0.061,0.71,58,609,206,6,5.5,18,0,8,18,75.91,0.14,2,95.28,1005,270,1.9000000000000001
2019,1,23,15,30,5.800000000000001,0.47000000000000003,0.056,0.71,45,491,125,6,5.4,12,0,8,12,80.56,0.14,2.1,97.58,1005,263,1.2000000000000002
2019,1,23,16,30,5.5,0.5,0.053,0.71,22,222,35,6,5,6,0,8,6,86.73,0.14,2.1,96.73,1005,262,0.9
2019,1,23,17,30,5.300000000000001,0.5,0.051000000000000004,0.71,0,0,0,6,4.800000000000001,0,0,8,0,94.46000000000001,0.14,2.1,96.75,1005,265,0.9
2019,1,23,18,30,5.2,0.53,0.047,0.71,0,0,0,6,4.7,0,0,8,0,102.8,0.14,2.1,96.86,1006,272,0.9
2019,1,23,19,30,5.1000000000000005,0.54,0.045,0.71,0,0,0,6,4.6000000000000005,0,0,8,0,111.62,0.14,2.1,96.63,1006,281,1
2019,1,23,20,30,4.9,0.54,0.044,0.71,0,0,0,6,4.5,0,0,8,0,120.55,0.14,2,97.41,1007,289,1.2000000000000002
2019,1,23,21,30,4.7,0.56,0.041,0.71,0,0,0,6,4.3,0,0,8,0,129.18,0.14,2,97.03,1007,294,1.4000000000000001
2019,1,23,22,30,4.7,0.5700000000000001,0.041,0.71,0,0,0,6,4.1000000000000005,0,0,8,0,136.9,0.14,2,95.64,1008,299,1.7000000000000002
2019,1,23,23,30,5.1000000000000005,0.55,0.042,0.71,0,0,0,6,4.3,0,0,8,0,142.84,0.14,2,94.78,1008,302,2.1
2019,1,24,0,30,5.5,0.53,0.041,0.71,0,0,0,6,4.800000000000001,0,0,8,0,145.85,0.14,2,95.24,1009,303,2.2
2019,1,24,1,30,5.800000000000001,0.52,0.042,0.71,0,0,0,6,5.1000000000000005,0,0,8,0,145.07,0.14,2.1,95.4,1009,304,2.3000000000000003
2019,1,24,2,30,6.1000000000000005,0.54,0.045,0.71,0,0,0,6,5.4,0,0,8,0,140.75,0.14,2.2,95.12,1010,304,2.4000000000000004
2019,1,24,3,30,6.4,0.54,0.049,0.71,0,0,0,6,5.6000000000000005,0,0,8,0,133.96,0.14,2.1,94.9,1010,302,2.4000000000000004
2019,1,24,4,30,6.800000000000001,0.48,0.055,0.71,0,0,0,6,5.9,0,0,8,0,125.78,0.14,2,94.08,1010,300,2.6
2019,1,24,5,30,7.2,0.42,0.066,0.71,0,0,0,6,6.4,0,0,8,0,116.96000000000001,0.14,1.8,94.5,1010,301,3
2019,1,24,6,30,7.6000000000000005,0.37,0.08,0.71,0,0,0,6,6.800000000000001,0,0,8,0,108.01,0.14,1.6,94.78,1011,301,3.2
2019,1,24,7,30,8,0.32,0.089,0.71,0,0,0,6,7.2,0,0,8,0,99.32000000000001,0.14,1.6,94.4,1011,299,3.6
2019,1,24,8,30,8.700000000000001,0.28,0.09,0.71,0,0,0,6,7.7,0,0,8,0,91.25,0.14,1.6,93.61,1011,296,4.4
2019,1,24,9,30,9.4,0.28,0.083,0.71,38,291,69,6,8.5,10,0,8,10,84,0.14,1.7000000000000002,94,1012,294,5
2019,1,24,10,30,9.9,0.32,0.07100000000000001,0.71,56,530,163,6,9,23,0,8,23,78.33,0.14,1.7000000000000002,94.12,1012,292,5.2
2019,1,24,11,30,10.200000000000001,0.42,0.061,0.71,62,647,236,6,9.3,38,0,8,38,74.39,0.14,1.8,93.92,1012,290,5.2
2019,1,24,12,30,10.4,0.54,0.055,0.71,63,697,272,6,9.4,51,1,8,51,72.55,0.14,1.8,93.77,1013,289,5.1000000000000005
2019,1,24,13,30,10.5,0.55,0.055,0.71,63,692,265,6,9.5,54,1,8,54,72.99,0.14,1.7000000000000002,93.65,1013,288,5.1000000000000005
2019,1,24,14,30,10.4,0.46,0.057,0.71,58,632,215,6,9.600000000000001,41,0,8,42,75.67,0.14,1.7000000000000002,94.76,1013,288,5
2019,1,24,15,30,10.200000000000001,0.44,0.063,0.71,48,493,131,6,9.4,25,0,8,25,80.32000000000001,0.14,1.7000000000000002,95.08,1013,287,4.800000000000001
2019,1,24,16,30,9.9,0.46,0.059000000000000004,0.71,24,226,38,6,9.200000000000001,10,0,8,10,86.5,0.14,1.7000000000000002,95.31,1014,287,4.7
2019,1,24,17,30,9.8,0.52,0.056,0.71,0,0,0,6,9,0,0,8,0,94.23,0.14,1.7000000000000002,94.79,1014,286,4.4
2019,1,24,18,30,9.700000000000001,0.56,0.053,0.71,0,0,0,6,8.9,0,0,8,0,102.58,0.14,1.7000000000000002,94.92,1014,282,4.1000000000000005
2019,1,24,19,30,9.600000000000001,0.52,0.051000000000000004,0.71,0,0,0,6,8.9,0,0,8,0,111.4,0.14,1.7000000000000002,95.36,1015,278,3.9000000000000004
2019,1,24,20,30,9.600000000000001,0.46,0.05,0.71,0,0,0,6,9,0,0,8,0,120.33,0.14,1.7000000000000002,95.77,1015,277,4
2019,1,24,21,30,9.700000000000001,0.41000000000000003,0.051000000000000004,0.71,0,0,0,6,9,0,0,8,0,128.95,0.14,1.7000000000000002,95.58,1015,277,4.1000000000000005
2019,1,24,22,30,9.700000000000001,0.39,0.051000000000000004,0.71,0,0,0,6,9,0,0,8,0,136.66,0.14,1.6,95.71000000000001,1015,279,4.3
2019,1,24,23,30,9.8,0.38,0.053,0.71,0,0,0,6,9.1,0,0,8,0,142.6,0.14,1.6,95.59,1015,281,4.7
2019,1,25,0,30,9.9,0.39,0.057,0.71,0,0,0,6,9.200000000000001,0,0,8,0,145.61,0.14,1.7000000000000002,95.5,1015,281,4.800000000000001
2019,1,25,1,30,10,0.38,0.057,0.71,0,0,0,6,9.3,0,0,8,0,144.85,0.14,1.7000000000000002,95.48,1015,280,4.9
2019,1,25,2,30,10,0.36,0.055,0.71,0,0,0,6,9.4,0,0,8,0,140.55,0.14,1.7000000000000002,95.84,1016,278,5
2019,1,25,3,30,9.8,0.38,0.055,0.71,0,0,0,6,9.3,0,0,8,0,133.79,0.14,1.7000000000000002,96.77,1016,277,5.1000000000000005
2019,1,25,4,30,9.700000000000001,0.39,0.055,0.71,0,0,0,6,9.200000000000001,0,0,8,0,125.62,0.14,1.6,96.38,1015,278,5.2
2019,1,25,5,30,9.600000000000001,0.37,0.052000000000000005,0.71,0,0,0,6,9,0,0,8,0,116.81,0.14,1.6,96.3,1016,279,5.2
2019,1,25,6,30,9.5,0.38,0.049,0.71,0,0,0,3,8.9,0,0,8,0,107.86,0.14,1.5,96.35000000000001,1016,278,5.1000000000000005
2019,1,25,7,30,9.5,0.41000000000000003,0.046,0.71,0,0,0,6,8.9,0,0,8,0,99.16,0.14,1.5,95.75,1016,275,5.1000000000000005
2019,1,25,8,30,9.5,0.42,0.043000000000000003,0.71,0,0,0,6,8.8,0,0,8,0,91.07000000000001,0.14,1.5,95.5,1016,273,5.1000000000000005
2019,1,25,9,30,9.600000000000001,0.43,0.043000000000000003,0.71,33,412,77,6,8.9,8,0,8,8,83.81,0.14,1.5,95.19,1016,272,5.1000000000000005
2019,1,25,10,30,9.700000000000001,0.43,0.042,0.71,49,610,174,6,8.9,11,0,8,11,78.12,0.14,1.5,94.98,1016,271,5.2
2019,1,25,11,30,9.700000000000001,0.42,0.04,0.71,56,702,247,6,9,15,0,8,15,74.17,0.14,1.5,95.25,1016,268,5.1000000000000005
2019,1,25,12,30,9.700000000000001,0.45,0.038,0.71,58,740,283,6,9,19,0,8,19,72.31,0.14,1.5,95.28,1016,263,5.1000000000000005
2019,1,25,13,30,9.700000000000001,0.49,0.036000000000000004,0.71,57,737,276,6,9,19,0,8,19,72.74,0.14,1.5,95.08,1015,260,5
2019,1,25,14,30,9.600000000000001,0.54,0.033,0.71,51,696,226,6,8.9,17,0,8,17,75.42,0.14,1.5,95.5,1015,258,4.9
2019,1,25,15,30,9.4,0.6,0.035,0.71,42,578,141,6,8.8,13,0,8,13,80.08,0.14,1.5,96,1014,256,4.7
2019,1,25,16,30,9.3,0.63,0.031,0.71,22,332,44,6,8.700000000000001,7,0,8,7,86.27,0.14,1.5,95.75,1014,255,4.6000000000000005
2019,1,25,17,30,9.200000000000001,0.66,0.029,0.71,0,0,0,6,8.6,0,0,8,0,94,0.14,1.5,96.12,1014,253,4.6000000000000005
2019,1,25,18,30,9.200000000000001,0.7000000000000001,0.029,0.71,0,0,0,6,8.6,0,0,8,0,102.35000000000001,0.14,1.6,96.26,1013,251,4.6000000000000005
2019,1,25,19,30,9.200000000000001,0.73,0.028,0.71,0,0,0,6,8.6,0,0,8,0,111.17,0.14,1.6,95.88,1013,247,4.6000000000000005
2019,1,25,20,30,9.1,0.75,0.028,0.71,0,0,0,6,8.5,0,0,8,0,120.11,0.14,1.6,96.26,1012,242,4.7
2019,1,25,21,30,9.200000000000001,0.8,0.031,0.71,0,0,0,6,8.6,0,0,8,0,128.72,0.14,1.5,95.72,1011,240,4.9
2019,1,25,22,30,9.200000000000001,0.8,0.033,0.71,0,0,0,6,8.6,0,0,8,0,136.42000000000002,0.14,1.5,96.26,1011,238,5.1000000000000005
2019,1,25,23,30,9.3,0.78,0.034,0.71,0,0,0,6,8.700000000000001,0,0,8,0,142.35,0.14,1.4000000000000001,96.03,1010,235,5.1000000000000005
2019,1,26,0,30,9.200000000000001,0.78,0.035,0.71,0,0,0,6,8.700000000000001,0,0,8,0,145.36,0.14,1.3,96.57000000000001,1008,230,5.300000000000001
2019,1,26,1,30,9.200000000000001,0.76,0.034,0.71,0,0,0,6,8.6,0,0,8,0,144.61,0.14,1.2000000000000002,96.29,1007,226,5.5
2019,1,26,2,30,9.200000000000001,0.71,0.032,0.71,0,0,0,6,8.6,0,0,8,0,140.35,0.14,1.2000000000000002,95.8,1006,223,5.9
2019,1,26,3,30,9.200000000000001,0.6900000000000001,0.036000000000000004,0.71,0,0,0,6,8.5,0,0,8,0,133.61,0.14,1.3,95.26,1004,221,6.2
2019,1,26,4,30,9.3,0.64,0.041,0.71,0,0,0,6,8.5,0,0,8,0,125.46000000000001,0.14,1.4000000000000001,94.60000000000001,1002,217,6.5
2019,1,26,5,30,9.5,0.55,0.05,0.71,0,0,0,6,8.6,0,0,8,0,116.65,0.14,1.6,94.09,1000,211,6.9
2019,1,26,6,30,9.700000000000001,0.49,0.064,0.71,0,0,0,6,8.8,0,0,8,0,107.7,0.14,1.9000000000000001,94.18,998,208,7.4
2019,1,26,7,30,9.9,0.4,0.073,0.71,0,0,0,6,9,0,0,8,0,98.99000000000001,0.14,2,94.09,996,212,7.7
2019,1,26,8,30,9.8,0.32,0.078,0.71,0,0,0,6,9,0,0,8,0,90.89,0.14,1.8,94.46000000000001,995,224,7.7
2019,1,26,9,30,9.4,0.26,0.07200000000000001,0.71,38,338,76,6,8.200000000000001,5,0,8,5,83.62,0.14,1.4000000000000001,91.99,993,234,7.5
2019,1,26,10,30,9,0.16,0.093,0.71,64,497,168,6,7.2,9,0,8,9,77.91,0.14,1.3,88.51,992,234,7.5
2019,1,26,11,30,8.9,0.09,0.151,0.71,94,488,229,3,7,18,0,8,18,73.93,0.14,1.5,87.66,990,230,7.6000000000000005
2019,1,26,12,30,8.700000000000001,0.16,0.13,0.71,92,567,267,3,7,23,0,8,23,72.06,0.14,1.5,89.23,988,232,7.4
2019,1,26,13,30,8.5,0.21,0.106,0.71,82,601,263,3,6.9,21,0,8,21,72.49,0.14,1.5,89.75,987,240,6.9
2019,1,26,14,30,8.4,0.22,0.083,0.71,68,589,219,3,6.800000000000001,15,0,8,15,75.17,0.14,1.4000000000000001,89.58,986,250,6.4
2019,1,26,15,30,8.3,0.2,0.085,0.71,55,454,135,3,6.800000000000001,10,0,8,10,79.83,0.14,1.4000000000000001,90.34,986,262,6
2019,1,26,16,30,8.200000000000001,0.21,0.077,0.71,28,197,41,3,6.800000000000001,4,0,8,4,86.04,0.14,1.5,91.15,986,281,6.2
2019,1,26,17,30,7.9,0.19,0.092,0.71,0,0,0,3,6.7,0,0,8,0,93.76,0.14,1.5,92.16,986,303,7
2019,1,26,18,30,7.300000000000001,0.14,0.125,0.71,0,0,0,3,6.4,0,0,8,0,102.12,0.14,1.4000000000000001,93.81,988,325,8.700000000000001
2019,1,26,19,30,6.4,0.13,0.14100000000000001,0.71,0,0,0,3,5.4,0,0,8,0,110.95,0.14,1.3,93.21000000000001,991,340,10.5
2019,1,26,20,30,5.7,0.13,0.127,0.71,0,0,0,3,4,0,0,8,0,119.88,0.14,1.2000000000000002,88.56,994,346,11.100000000000001
2019,1,26,21,30,5.2,0.11,0.115,0.71,0,0,0,3,3,0,0,8,0,128.48,0.14,1,85.99,997,345,10.8
2019,1,26,22,30,4.800000000000001,0.11,0.10400000000000001,0.71,0,0,0,3,2.4000000000000004,0,0,8,0,136.18,0.14,0.8,84.17,999,343,10.3
2019,1,26,23,30,4.4,0.14,0.089,0.71,0,0,0,3,1.6,0,0,8,0,142.09,0.14,0.7000000000000001,81.81,1001,340,9.8
2019,1,27,0,30,4.3,0.15,0.08600000000000001,0.71,0,0,0,3,1.1,0,0,8,0,145.1,0.14,0.7000000000000001,79.91,1003,336,9.4
2019,1,27,1,30,4.2,0.14,0.091,0.71,0,0,0,3,0.9,0,0,8,0,144.37,0.14,0.7000000000000001,79.32000000000001,1005,333,9.200000000000001
2019,1,27,2,30,4.2,0.15,0.083,0.71,0,0,0,3,0.7000000000000001,0,0,8,0,140.13,0.14,0.7000000000000001,78.13,1006,331,9
2019,1,27,3,30,4,0.19,0.068,0.71,0,0,0,3,0.7000000000000001,0,0,8,0,133.42000000000002,0.14,0.6000000000000001,78.94,1006,331,8.3
2019,1,27,4,30,3.7,0.23,0.052000000000000005,0.71,0,0,0,3,0.8,0,0,8,0,125.29,0.14,0.6000000000000001,81.11,1007,331,7.5
2019,1,27,5,30,3.5,0.26,0.048,0.71,0,0,0,3,0.9,0,0,8,0,116.49000000000001,0.14,0.6000000000000001,82.87,1008,326,7
2019,1,27,6,30,3.5,0.28,0.05,0.71,0,0,0,3,0.9,0,0,8,0,107.53,0.14,0.7000000000000001,83.38,1008,321,6.6000000000000005
2019,1,27,7,30,3.5,0.32,0.05,0.71,0,0,0,6,1.1,0,0,8,0,98.82000000000001,0.14,0.7000000000000001,84.11,1008,319,5.9
2019,1,27,8,30,3.7,0.36,0.048,0.71,0,0,0,6,1.3,0,0,8,0,90.10000000000001,0.14,0.7000000000000001,84.44,1008,315,5
2019,1,27,9,30,4.2,0.38,0.052000000000000005,0.71,36,424,85,6,1.7000000000000002,4,0,8,4,83.42,0.14,0.8,83.78,1008,306,4.5
2019,1,27,10,30,4.800000000000001,0.39,0.053,0.71,53,620,185,6,2.1,8,0,8,8,77.69,0.14,0.8,82.82000000000001,1008,297,4.3
2019,1,27,11,30,5.300000000000001,0.38,0.051000000000000004,0.71,61,708,260,6,2.4000000000000004,14,0,8,14,73.69,0.14,0.9,81.72,1008,294,4.2
2019,1,27,12,30,5.5,0.35000000000000003,0.043000000000000003,0.71,62,757,298,6,2.7,19,0,8,19,71.81,0.14,0.9,82.22,1008,293,4.1000000000000005
