Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3482,-,-,-,28.21,-16.78,0,407,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Clearsky DNI,Clearsky DHI,Asymmetry,Clearsky GHI,Cloud Type,Dew Point,Fill Flag,Relative Humidity,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Wind Direction,Precipitable Water
2019,2,17,17,30,22.200000000000003,0.16,0.2225,411,112,0.7000000000000001,237,0,13.4,0,57.56,0.26,411,112,237,72.23,0.12,1061,2.9000000000000004,342,2.5
2019,2,17,18,30,21.900000000000002,0.18,0.219,80,40,0.7000000000000001,48,3,13.600000000000001,5,59.25,0.262,80,40,48,84.49,0.12,1062,3.1,347,2.5
2019,2,17,19,30,21.5,0.18,0.21050000000000002,0,0,0.7000000000000001,0,1,13.9,0,62,0.267,0,0,0,97.51,0.12,1062,3.2,176,2.6
2019,2,17,20,30,21.200000000000003,0.17,0.19490000000000002,0,0,0.7000000000000001,0,1,14.200000000000001,0,64.38,0.276,0,0,0,110.64,0.12,1062,3.1,5,2.6
2019,2,17,21,30,21,0.17,0.1778,0,0,0.7000000000000001,0,0,14.3,0,65.73,0.28500000000000003,0,0,0,123.85000000000001,0.12,1062,3.1,13,2.6
2019,2,17,22,30,20.8,0.16,0.1618,0,0,0.7000000000000001,0,0,14.3,0,66.56,0.28600000000000003,0,0,0,136.89000000000001,0.12,1062,3.1,13,2.6
2019,2,17,23,30,20.700000000000003,0.16,0.1505,0,0,0.7000000000000001,0,0,14.3,0,66.81,0.28400000000000003,0,0,0,149.31,0.12,1062,3.1,11,2.6
2019,2,18,0,30,20.5,0.17,0.14100000000000001,0,0,0.7000000000000001,0,0,14.3,0,67.62,0.28,0,0,0,159.71,0.12,1062,3.4000000000000004,179,2.6
2019,2,18,1,30,20.400000000000002,0.18,0.12890000000000001,0,0,0.7000000000000001,0,0,14.3,0,68.07000000000001,0.279,0,0,0,163.45000000000002,0.12,1062,3.7,357,2.6
2019,2,18,2,30,20.3,0.2,0.1136,0,0,0.7000000000000001,0,0,14.3,0,68.52,0.279,0,0,0,156.99,0.12,1062,3.8000000000000003,179,2.6
2019,2,18,3,30,20.3,0.23,0.0971,0,0,0.7000000000000001,0,1,14.4,0,68.71000000000001,0.279,0,0,0,145.70000000000002,0.12,1062,3.9000000000000004,1,2.6
2019,2,18,4,30,20.200000000000003,0.26,0.0833,0,0,0.7000000000000001,0,0,14.5,0,69.69,0.279,0,0,0,133.01,0.12,1061,4.1000000000000005,5,2.5
2019,2,18,5,30,20.1,0.29,0.0713,0,0,0.7000000000000001,0,0,14.700000000000001,0,71.01,0.28,0,0,0,119.88,0.12,1061,4.3,8,2.4000000000000004
2019,2,18,6,30,20,0.32,0.062200000000000005,0,0,0.7000000000000001,0,0,14.9,0,72.54,0.281,0,0,0,106.66,0.12,1061,4.4,12,2.3000000000000003
2019,2,18,7,30,20.1,0.33,0.0584,0,0,0.7000000000000001,0,0,15.200000000000001,0,73.52,0.28400000000000003,0,0,0,93.57000000000001,0.12,1062,4.9,16,2.2
2019,2,18,8,30,20.400000000000002,0.34,0.056100000000000004,468,45,0.7000000000000001,120,0,15.4,0,73.09,0.28600000000000003,468,45,120,80.7,0.12,1062,5.5,21,2.2
2019,2,18,9,30,20.6,0.34,0.0567,725,71,0.7000000000000001,336,2,15.3,3,71.78,0.28700000000000003,76,149,177,68.57000000000001,0.12,1063,5.800000000000001,26,2.2
2019,2,18,10,30,20.8,0.33,0.062400000000000004,833,88,0.7000000000000001,537,2,15.100000000000001,0,69.92,0.28800000000000003,342,217,402,57.42,0.12,1063,6,30,2.1
2019,2,18,11,30,21,0.32,0.0658,888,99,0.7000000000000001,693,3,14.8,0,67.58,0.29,222,313,461,48.04,0.12,1063,6.1000000000000005,32,2.1
2019,2,18,12,30,21.1,0.15,0.1313,848,141,0.7000000000000001,774,3,14.3,0,65.22,0.291,0,150,150,41.69,0.12,1062,6.300000000000001,33,1.9000000000000001
2019,2,18,13,30,21.1,0.16,0.1222,868,138,0.7000000000000001,804,3,13.9,0,63.28,0.292,57,344,388,39.87,0.12,1062,6.5,33,1.8
2019,2,18,14,30,21.1,0.18,0.10990000000000001,872,129,0.7000000000000001,765,3,13.4,0,61.32,0.289,31,294,316,43.15,0.12,1061,6.800000000000001,33,1.6
2019,2,18,15,30,21,0.19,0.0976,849,115,0.7000000000000001,655,1,12.9,0,59.86,0.28500000000000003,849,115,655,50.54,0.12,1061,7.1000000000000005,33,1.5
2019,2,18,16,30,20.8,0.21,0.0872,789,98,0.7000000000000001,486,1,12.600000000000001,1,59.33,0.28200000000000003,789,98,486,60.54,0.12,1061,7.300000000000001,32,1.4000000000000001
2019,2,18,17,30,20.400000000000002,0.22,0.0823,643,76,0.7000000000000001,274,1,12.4,0,60.1,0.28,643,76,274,72.04,0.12,1061,7.4,30,1.4000000000000001
2019,2,18,18,30,20.1,0.23,0.0796,277,36,0.7000000000000001,64,3,12.3,3,60.81,0.279,3,33,33,84.33,0.12,1061,7.300000000000001,30,1.4000000000000001
2019,2,18,19,30,20,0.23,0.08,0,0,0.7000000000000001,0,1,12.3,0,61.09,0.279,0,0,0,97.37,0.12,1062,7.2,32,1.4000000000000001
2019,2,18,20,30,19.8,0.23,0.0818,0,0,0.7000000000000001,0,1,12.200000000000001,0,61.620000000000005,0.279,0,0,0,110.51,0.12,1063,7.1000000000000005,34,1.4000000000000001
2019,2,18,21,30,19.700000000000003,0.22,0.0853,0,0,0.7000000000000001,0,1,12.200000000000001,0,62.01,0.278,0,0,0,123.71000000000001,0.12,1063,7,35,1.5
2019,2,18,22,30,19.5,0.21,0.08950000000000001,0,0,0.7000000000000001,0,0,12.3,0,63.11,0.277,0,0,0,136.74,0.12,1063,6.9,35,1.5
2019,2,18,23,30,19.400000000000002,0.21,0.0918,0,0,0.7000000000000001,0,1,12.4,0,63.74,0.277,0,0,0,149.12,0.12,1063,6.800000000000001,35,1.5
2019,2,19,0,30,19.1,0.22,0.09230000000000001,0,0,0.7000000000000001,0,1,12.4,0,65.14,0.278,0,0,0,159.43,0.12,1062,6.4,35,1.5
2019,2,19,1,30,19,0.25,0.0912,0,0,0.7000000000000001,0,1,12.5,0,65.78,0.279,0,0,0,163.09,0.12,1061,6.1000000000000005,34,1.5
2019,2,19,2,30,18.900000000000002,0.27,0.09000000000000001,0,0,0.7000000000000001,0,0,12.5,0,66.44,0.279,0,0,0,156.71,0.12,1061,5.9,33,1.5
2019,2,19,3,30,18.900000000000002,0.29,0.0854,0,0,0.7000000000000001,0,1,12.5,0,66.29,0.279,0,0,0,145.49,0.12,1060,5.9,32,1.5
2019,2,19,4,30,19,0.31,0.0784,0,0,0.7000000000000001,0,1,12.4,0,65.57000000000001,0.28,0,0,0,132.82,0.12,1060,6,32,1.5
2019,2,19,5,30,19.1,0.32,0.07350000000000001,0,0,0.7000000000000001,0,3,12.4,0,65,0.28,0,0,0,119.7,0.12,1060,6.1000000000000005,33,1.6
2019,2,19,6,30,19.1,0.32,0.0726,0,0,0.7000000000000001,0,3,12.4,0,65.07000000000001,0.281,0,0,0,106.49000000000001,0.12,1061,6.1000000000000005,35,1.6
2019,2,19,7,30,19.400000000000002,0.33,0.0704,0,0,0.7000000000000001,0,0,12.3,0,63.58,0.28300000000000003,0,0,0,93.39,0.12,1061,6.300000000000001,37,1.6
2019,2,19,8,30,19.8,0.35000000000000003,0.067,465,49,0.7000000000000001,125,0,12.200000000000001,0,61.550000000000004,0.28400000000000003,465,49,125,80.5,0.12,1061,6.300000000000001,39,1.6
2019,2,19,9,30,20.1,0.37,0.0654,731,76,0.7000000000000001,345,3,12.100000000000001,3,60.1,0.28600000000000003,0,25,25,68.34,0.12,1062,6,42,1.6
2019,2,19,10,30,20.400000000000002,0.38,0.064,848,90,0.7000000000000001,550,2,12,3,58.47,0.28800000000000003,159,244,330,57.160000000000004,0.12,1061,5.6000000000000005,45,1.6
2019,2,19,11,30,20.6,0.41000000000000003,0.0626,908,98,0.7000000000000001,709,2,11.9,0,57.28,0.289,199,318,452,47.74,0.12,1061,5.1000000000000005,45,1.6
2019,2,19,12,30,20.8,0.4,0.06670000000000001,932,105,0.7000000000000001,804,3,11.700000000000001,0,56.11,0.289,84,352,416,41.35,0.12,1061,4.6000000000000005,43,1.6
2019,2,19,13,30,21,0.44,0.066,937,105,0.7000000000000001,828,3,11.600000000000001,0,54.82,0.289,27,304,324,39.51,0.12,1060,4.2,38,1.7000000000000002
2019,2,19,14,30,21.1,0.47000000000000003,0.06670000000000001,924,103,0.7000000000000001,781,3,11.4,0,53.870000000000005,0.289,25,284,303,42.83,0.12,1059,4,31,1.7000000000000002
2019,2,19,15,30,21,0.43,0.0771,879,103,0.7000000000000001,664,3,11.3,0,54.01,0.29,3,187,189,50.27,0.12,1059,4.3,23,1.6
2019,2,19,16,30,20.8,0.47000000000000003,0.07300000000000001,812,89,0.7000000000000001,491,1,11.5,0,55.13,0.291,812,89,491,60.32,0.12,1059,4.7,18,1.6
2019,2,19,17,30,20.6,0.49,0.0671,678,69,0.7000000000000001,280,2,11.700000000000001,0,56.53,0.292,509,84,243,71.86,0.12,1060,5,18,1.6
2019,2,19,18,30,20.3,0.51,0.0603,346,34,0.7000000000000001,69,3,11.8,3,58.14,0.294,206,34,55,84.18,0.12,1060,5.1000000000000005,21,1.5
2019,2,19,19,30,20.1,0.54,0.056400000000000006,0,0,0.7000000000000001,0,0,11.9,0,59.28,0.295,0,0,0,97.23,0.12,1060,5.1000000000000005,26,1.5
2019,2,19,20,30,19.900000000000002,0.56,0.054700000000000006,0,0,0.7000000000000001,0,0,12,0,60.370000000000005,0.296,0,0,0,110.37,0.12,1061,5.1000000000000005,33,1.5
2019,2,19,21,30,19.700000000000003,0.58,0.0548,0,0,0.7000000000000001,0,1,12,0,61.2,0.297,0,0,0,123.57000000000001,0.12,1061,5,38,1.4000000000000001
2019,2,19,22,30,19.6,0.59,0.055,0,0,0.7000000000000001,0,7,12,0,61.51,0.298,0,0,0,136.58,0.12,1061,4.800000000000001,42,1.4000000000000001
2019,2,19,23,30,19.5,0.59,0.0546,0,0,0.7000000000000001,0,4,11.9,0,61.64,0.298,0,0,0,148.92000000000002,0.12,1060,4.7,44,1.4000000000000001
2019,2,20,0,30,19.3,0.6,0.054700000000000006,0,0,0.7000000000000001,0,7,11.9,0,62.160000000000004,0.301,0,0,0,159.14000000000001,0.12,1060,4.4,46,1.4000000000000001
2019,2,20,1,30,19.3,0.61,0.054900000000000004,0,0,0.7000000000000001,0,7,11.8,0,61.92,0.303,0,0,0,162.74,0.12,1060,4.2,46,1.4000000000000001
2019,2,20,2,30,19.200000000000003,0.63,0.0563,0,0,0.7000000000000001,0,4,11.700000000000001,0,62.02,0.303,0,0,0,156.43,0.12,1059,4,47,1.5
2019,2,20,3,30,19.200000000000003,0.65,0.0574,0,0,0.7000000000000001,0,4,11.700000000000001,0,61.800000000000004,0.302,0,0,0,145.27,0.12,1059,3.8000000000000003,47,1.5
2019,2,20,4,30,19.200000000000003,0.66,0.0591,0,0,0.7000000000000001,0,7,11.700000000000001,0,61.730000000000004,0.302,0,0,0,132.63,0.12,1059,3.7,47,1.5
2019,2,20,5,30,19.1,0.66,0.0585,0,0,0.7000000000000001,0,3,11.700000000000001,0,62.17,0.302,0,0,0,119.52,0.12,1059,3.7,48,1.5
2019,2,20,6,30,18.900000000000002,0.63,0.0548,0,0,0.7000000000000001,0,0,11.700000000000001,0,62.97,0.299,0,0,0,106.31,0.12,1059,3.6,50,1.4000000000000001
2019,2,20,7,30,19.1,0.6,0.0523,0,0,0.7000000000000001,0,4,11.700000000000001,0,62.04,0.294,0,0,0,93.2,0.12,1060,3.5,54,1.4000000000000001
2019,2,20,8,30,19.5,0.6,0.0531,520,45,0.7000000000000001,133,4,11.600000000000001,3,60.14,0.292,0,8,8,80.29,0.12,1060,3.5,60,1.4000000000000001
2019,2,20,9,30,19.700000000000003,0.6,0.0551,763,71,0.7000000000000001,355,3,11.5,0,59.2,0.291,0,48,48,68.11,0.12,1061,3.3000000000000003,63,1.4000000000000001
2019,2,20,10,30,20,0.61,0.058100000000000006,865,86,0.7000000000000001,558,3,11.5,0,57.97,0.291,75,238,279,56.89,0.12,1061,3.1,66,1.5
2019,2,20,11,30,20.3,0.62,0.060500000000000005,918,95,0.7000000000000001,717,2,11.4,3,56.7,0.28800000000000003,442,266,565,47.42,0.12,1061,2.8000000000000003,73,1.5
2019,2,20,12,30,20.5,0.41000000000000003,0.0882,913,116,0.7000000000000001,805,3,11.3,0,55.67,0.28500000000000003,112,364,449,41,0.12,1060,2.4000000000000004,81,1.5
2019,2,20,13,30,20.700000000000003,0.44,0.0854,921,115,0.7000000000000001,830,4,11.200000000000001,0,54.5,0.28200000000000003,37,324,352,39.160000000000004,0.12,1060,2,86,1.6
2019,2,20,14,30,20.8,0.46,0.0814,913,111,0.7000000000000001,784,3,11,0,53.42,0.281,7,218,223,42.51,0.12,1059,1.6,89,1.6
2019,2,20,15,30,20.8,0.6900000000000001,0.054900000000000004,910,90,0.7000000000000001,675,3,10.8,0,52.86,0.28,0,107,107,50.01,0.12,1059,1.3,86,1.6
2019,2,20,16,30,20.8,0.71,0.0533,845,80,0.7000000000000001,501,3,10.700000000000001,0,52.47,0.279,0,116,116,60.1,0.12,1059,1.1,74,1.6
2019,2,20,17,30,20.6,0.73,0.052000000000000005,714,63,0.7000000000000001,288,0,10.600000000000001,0,52.870000000000005,0.278,714,63,288,71.68,0.12,1059,1.1,74,1.6
2019,2,20,18,30,20.5,0.76,0.0502,388,32,0.7000000000000001,73,3,10.600000000000001,3,53.17,0.275,0,13,13,84.02,0.12,1059,1.3,96,1.6
2019,2,20,19,30,20.3,0.8,0.0485,0,0,0.7000000000000001,0,3,10.9,0,54.76,0.273,0,0,0,97.08,0.12,1059,1.4000000000000001,112,1.5
2019,2,20,20,30,20.3,0.8300000000000001,0.0475,0,0,0.7000000000000001,0,7,10.9,0,54.82,0.272,0,0,0,110.24000000000001,0.12,1060,1.3,104,1.6
2019,2,20,21,30,20.200000000000003,0.84,0.0471,0,0,0.7000000000000001,0,7,10.8,0,54.92,0.271,0,0,0,123.43,0.12,1060,1.3,79,1.6
2019,2,20,22,30,20.1,0.85,0.0472,0,0,0.7000000000000001,0,7,11,0,55.82,0.27,0,0,0,136.43,0.12,1060,1.7000000000000002,64,1.5
2019,2,20,23,30,20.1,0.88,0.0443,0,0,0.7000000000000001,0,6,11.3,0,56.99,0.269,0,0,0,148.73,0.12,1060,2,64,1.5
2019,2,21,0,30,19.900000000000002,0.91,0.0425,0,0,0.7000000000000001,0,8,11.5,0,58.56,0.269,0,0,0,158.85,0.13,1059,2.2,69,1.5
2019,2,21,1,30,19.8,0.92,0.043300000000000005,0,0,0.7000000000000001,0,0,11.600000000000001,0,59.02,0.268,0,0,0,162.38,0.13,1059,2.1,68,1.5
2019,2,21,2,30,19.700000000000003,0.93,0.0439,0,0,0.7000000000000001,0,0,11.600000000000001,0,59.58,0.267,0,0,0,156.14000000000001,0.13,1059,2.1,70,1.4000000000000001
2019,2,21,3,30,19.6,0.93,0.0436,0,0,0.7000000000000001,0,0,11.8,0,60.620000000000005,0.265,0,0,0,145.05,0.13,1058,2.3000000000000003,83,1.4000000000000001
2019,2,21,4,30,19.400000000000002,0.9400000000000001,0.0425,0,0,0.7000000000000001,0,0,12,0,62.2,0.262,0,0,0,132.44,0.13,1058,2.4000000000000004,102,1.4000000000000001
2019,2,21,5,30,19.400000000000002,0.93,0.0424,0,0,0.7000000000000001,0,0,12.100000000000001,0,62.7,0.259,0,0,0,119.34,0.13,1059,2.4000000000000004,116,1.4000000000000001
2019,2,21,6,30,19.400000000000002,0.91,0.0442,0,0,0.7000000000000001,0,0,12.100000000000001,0,62.86,0.257,0,0,0,106.12,0.13,1059,2.3000000000000003,124,1.4000000000000001
2019,2,21,7,30,19.6,0.9,0.0468,0,0,0.7000000000000001,0,7,12.200000000000001,0,62.25,0.255,0,0,0,93,0.13,1060,2.4000000000000004,128,1.4000000000000001
2019,2,21,8,30,20,0.89,0.046,553,44,0.7000000000000001,139,3,12.3,3,61.13,0.254,0,58,58,80.09,0.13,1061,2.6,132,1.4000000000000001
2019,2,21,9,30,20.3,0.87,0.0455,788,67,0.7000000000000001,364,3,12.5,0,60.75,0.254,167,155,218,67.87,0.13,1061,2.8000000000000003,136,1.4000000000000001
2019,2,21,10,30,20.700000000000003,0.8300000000000001,0.0449,891,79,0.7000000000000001,570,7,12.700000000000001,0,60.2,0.254,612,148,485,56.620000000000005,0.13,1061,2.9000000000000004,140,1.4000000000000001
2019,2,21,11,30,21,0.77,0.044500000000000005,943,87,0.7000000000000001,729,2,12.9,0,59.88,0.254,600,206,614,47.11,0.13,1061,3,143,1.4000000000000001
2019,2,21,12,30,21.400000000000002,0.44,0.0653,943,104,0.7000000000000001,820,0,13,0,58.76,0.253,943,104,820,40.65,0.13,1060,3.2,146,1.4000000000000001
2019,2,21,13,30,21.700000000000003,0.41000000000000003,0.06330000000000001,951,104,0.7000000000000001,846,0,13.100000000000001,0,57.93,0.251,951,104,846,38.800000000000004,0.13,1060,3.4000000000000004,148,1.4000000000000001
2019,2,21,14,30,22,0.38,0.0629,939,102,0.7000000000000001,798,0,13.100000000000001,0,57.09,0.25,939,102,798,42.19,0.13,1059,3.6,150,1.4000000000000001
2019,2,21,15,30,22.3,0.35000000000000003,0.0641,902,97,0.7000000000000001,680,0,13.200000000000001,0,56.22,0.249,902,97,680,49.74,0.13,1059,3.4000000000000004,152,1.4000000000000001
2019,2,21,16,30,22.400000000000002,0.33,0.0665,829,88,0.7000000000000001,504,0,13.200000000000001,0,55.94,0.248,829,88,504,59.88,0.13,1059,3,155,1.4000000000000001
2019,2,21,17,30,22.400000000000002,0.32,0.0718,677,72,0.7000000000000001,287,0,13.200000000000001,0,56.14,0.249,677,72,287,71.5,0.13,1059,2.3000000000000003,158,1.4000000000000001
2019,2,21,18,30,22.200000000000003,0.29,0.07730000000000001,310,38,0.7000000000000001,71,0,13.4,0,57.32,0.25,310,38,71,83.87,0.13,1060,1.6,159,1.4000000000000001
2019,2,21,19,30,22.1,0.27,0.0824,0,0,0.7000000000000001,0,0,13.5,0,58.03,0.251,0,0,0,96.94,0.13,1061,1.1,152,1.4000000000000001
2019,2,21,20,30,22.1,0.25,0.08710000000000001,0,0,0.7000000000000001,0,0,13.5,0,58.24,0.252,0,0,0,110.10000000000001,0.13,1061,0.9,137,1.4000000000000001
2019,2,21,21,30,21.900000000000002,0.23,0.0913,0,0,0.7000000000000001,0,0,13.5,0,58.9,0.253,0,0,0,123.29,0.13,1061,0.9,117,1.3
2019,2,21,22,30,21.700000000000003,0.21,0.09530000000000001,0,0,0.7000000000000001,0,0,13.5,0,59.5,0.253,0,0,0,136.27,0.13,1061,1,97,1.2000000000000002
2019,2,21,23,30,21.5,0.18,0.1004,0,0,0.7000000000000001,0,0,13.4,0,60.1,0.253,0,0,0,148.53,0.13,1061,1.1,87,1.2000000000000002
2019,2,22,0,30,21.3,0.16,0.1073,0,0,0.7000000000000001,0,1,13.3,0,60.4,0.253,0,0,0,158.56,0.13,1061,1.4000000000000001,69,1.1
2019,2,22,1,30,21.200000000000003,0.14,0.11670000000000001,0,0,0.7000000000000001,0,1,13.100000000000001,0,59.89,0.253,0,0,0,162.01,0.13,1061,1.6,62,1.1
2019,2,22,2,30,21,0.12,0.1293,0,0,0.7000000000000001,0,0,12.9,0,59.81,0.253,0,0,0,155.84,0.13,1061,1.8,62,1.1
2019,2,22,3,30,20.900000000000002,0.1,0.14350000000000002,0,0,0.7000000000000001,0,1,12.8,0,59.910000000000004,0.254,0,0,0,144.81,0.13,1060,2.1,67,1.1
2019,2,22,4,30,20.8,0.09,0.1579,0,0,0.7000000000000001,0,1,13,0,61.03,0.254,0,0,0,132.24,0.13,1060,2.4000000000000004,75,1.1
2019,2,22,5,30,20.6,0.08,0.17020000000000002,0,0,0.7000000000000001,0,1,13.4,0,63.440000000000005,0.254,0,0,0,119.15,0.13,1061,2.8000000000000003,82,1.1
2019,2,22,6,30,20.5,0.07,0.1784,0,0,0.7000000000000001,0,1,13.9,0,65.8,0.253,0,0,0,105.93,0.13,1061,3.3000000000000003,90,1.1
2019,2,22,7,30,20.700000000000003,0.06,0.18330000000000002,0,0,0.7000000000000001,0,0,14.3,0,66.87,0.252,0,0,0,92.8,0.13,1062,3.8000000000000003,96,1.1
2019,2,22,8,30,21.400000000000002,0.06,0.1882,265,73,0.7000000000000001,120,0,14.600000000000001,0,65.15,0.251,265,73,120,79.87,0.13,1062,4.1000000000000005,101,1.1
2019,2,22,9,30,22.200000000000003,0.06,0.1955,548,126,0.7000000000000001,334,2,14.5,0,61.58,0.251,191,156,228,67.63,0.13,1062,3.9000000000000004,104,1.1
2019,2,22,10,30,23.1,0.05,0.2061,684,160,0.7000000000000001,540,1,14.3,0,57.52,0.251,684,160,540,56.34,0.13,1062,3.3000000000000003,111,1
2019,2,22,11,30,23.8,0.05,0.2194,749,182,0.7000000000000001,695,0,14.4,0,55.77,0.251,749,182,695,46.79,0.13,1062,2.8000000000000003,123,1
2019,2,22,12,30,24.3,0.23,0.0949,921,123,0.7000000000000001,826,0,14.4,0,53.85,0.252,921,123,826,40.29,0.13,1062,2.5,135,1
2019,2,22,13,30,24.5,0.21,0.10540000000000001,917,130,0.7000000000000001,849,0,13.9,0,51.71,0.251,917,130,849,38.44,0.13,1061,2.3000000000000003,145,1
2019,2,22,14,30,24.5,0.18,0.12440000000000001,886,138,0.7000000000000001,798,1,13.9,0,51.61,0.251,886,138,798,41.86,0.13,1060,2,152,0.9
2019,2,22,15,30,24.400000000000002,0.06,0.2401,713,187,0.7000000000000001,650,0,14,0,52.370000000000005,0.251,713,187,650,49.47,0.13,1060,1.6,155,0.9
2019,2,22,16,30,24.3,0.05,0.2482,605,169,0.7000000000000001,475,0,13.9,0,52.22,0.251,605,169,475,59.67,0.13,1060,1.2000000000000002,150,0.9
2019,2,22,17,30,24,0.05,0.24980000000000002,417,129,0.7000000000000001,263,0,13.100000000000001,0,50.64,0.251,417,129,263,71.32000000000001,0.13,1061,1,117,0.9
2019,2,22,18,30,23.5,0.05,0.24500000000000002,85,50,0.7000000000000001,59,0,12.700000000000001,0,50.67,0.251,85,50,59,83.72,0.13,1061,1.3,75,0.9
2019,2,22,19,30,23,0.05,0.2358,0,0,0.7000000000000001,0,0,14,0,57.07,0.251,0,0,0,96.8,0.13,1062,1.8,55,0.9
2019,2,22,20,30,22.8,0.05,0.22640000000000002,0,0,0.7000000000000001,0,0,13.9,0,57.050000000000004,0.251,0,0,0,109.97,0.13,1063,2.2,47,0.9
2019,2,22,21,30,22.700000000000003,0.06,0.2194,0,0,0.7000000000000001,0,0,13.5,0,56.27,0.251,0,0,0,123.16,0.13,1063,2.4000000000000004,44,0.9
2019,2,22,22,30,22.5,0.06,0.2144,0,0,0.7000000000000001,0,1,13.9,0,58.22,0.251,0,0,0,136.11,0.13,1063,2.4000000000000004,43,0.9
2019,2,22,23,30,22.5,0.06,0.21330000000000002,0,0,0.7000000000000001,0,1,13.9,0,58.120000000000005,0.251,0,0,0,148.32,0.13,1063,2.4000000000000004,43,0.9
2019,2,23,0,30,22.400000000000002,0.07,0.21760000000000002,0,0,0.7000000000000001,0,1,13.4,0,56.89,0.254,0,0,0,158.27,0.13,1063,2.3000000000000003,43,0.9
2019,2,23,1,30,22.200000000000003,0.07,0.225,0,0,0.7000000000000001,0,0,13.200000000000001,0,56.88,0.256,0,0,0,161.65,0.13,1063,2.3000000000000003,49,0.9
2019,2,23,2,30,22.1,0.07,0.2336,0,0,0.7000000000000001,0,1,13.100000000000001,0,56.78,0.259,0,0,0,155.54,0.13,1062,2.4000000000000004,60,0.9
2019,2,23,3,30,22,0.06,0.2451,0,0,0.7000000000000001,0,1,12.8,0,56.04,0.261,0,0,0,144.58,0.13,1062,2.8000000000000003,72,0.9
2019,2,23,4,30,22,0.06,0.26080000000000003,0,0,0.7000000000000001,0,0,12.200000000000001,0,53.89,0.263,0,0,0,132.03,0.13,1062,3.1,82,0.9
2019,2,23,5,30,22,0.05,0.2795,0,0,0.7000000000000001,0,1,11.8,0,52.2,0.263,0,0,0,118.96000000000001,0.13,1062,3.4000000000000004,88,1
2019,2,23,6,30,21.900000000000002,0.04,0.3002,0,0,0.7000000000000001,0,1,11.600000000000001,0,51.85,0.264,0,0,0,105.74000000000001,0.13,1063,3.6,91,1
2019,2,23,7,30,22.1,0.03,0.31980000000000003,0,0,0.7000000000000001,0,1,11.700000000000001,0,51.800000000000004,0.263,0,0,0,92.60000000000001,0.13,1063,3.8000000000000003,95,1
2019,2,23,8,30,22.6,0.03,0.33690000000000003,131,87,0.7000000000000001,110,0,12.3,0,52.14,0.263,131,87,110,79.66,0.13,1063,4,99,1.1
2019,2,23,9,30,23.3,0.03,0.3533,381,170,0.7000000000000001,317,3,13.100000000000001,0,52.730000000000004,0.263,159,159,220,67.39,0.13,1063,3.8000000000000003,103,1.1
2019,2,23,10,30,24.1,0.03,0.37010000000000004,523,222,0.7000000000000001,514,2,14.3,0,54.25,0.264,392,216,435,56.07,0.13,1063,3.6,112,1.1
2019,2,23,11,30,24.6,0.03,0.388,597,256,0.7000000000000001,667,1,14.3,0,52.58,0.265,597,256,667,46.47,0.13,1063,3.5,122,1.1
2019,2,23,12,30,24.900000000000002,0.05,0.33280000000000004,687,246,0.7000000000000001,773,0,14.3,0,51.75,0.267,687,246,773,39.93,0.13,1063,3.2,130,1.1
2019,2,23,13,30,25.200000000000003,0.05,0.3272,701,247,0.7000000000000001,799,0,14.100000000000001,0,50.160000000000004,0.269,701,247,799,38.08,0.13,1062,2.8000000000000003,135,1.1
2019,2,23,14,30,25.3,0.06,0.3174,690,236,0.7000000000000001,753,1,13.700000000000001,0,48.7,0.271,690,236,753,41.54,0.13,1062,2.5,136,1.1
2019,2,23,15,30,25.3,0.05,0.3168,639,221,0.7000000000000001,638,1,13.3,0,47.33,0.271,639,221,638,49.21,0.13,1062,2.2,134,1
2019,2,23,16,30,25.200000000000003,0.05,0.3028,548,186,0.7000000000000001,465,0,12.8,0,46.02,0.271,548,186,465,59.45,0.13,1062,2,128,1
2019,2,23,17,30,24.900000000000002,0.06,0.28600000000000003,379,135,0.7000000000000001,258,0,12.3,0,45.44,0.269,379,135,258,71.14,0.13,1062,1.9000000000000001,118,1
